event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-14 09:33:30 UTC,view,3701134,2053013565983425517,appliances.environment.vacuum,bosch,105.51,520290386,1881fa46-65f0-4501-88cd-6b15d74d17ee
2019-10-08 09:33:04 UTC,view,2702628,2053013563911439225,appliances.kitchen.refrigerators,arg,175.01,518654303,5e894214-9c0d-40d0-99c5-509f28835cd7
2019-10-09 22:14:42 UTC,view,1004246,2053013555631882655,electronics.smartphone,apple,735.86,557732912,d931d606-7779-4374-8a74-76fa56660e31
2019-11-11 06:53:11 UTC,view,22700391,2053013556168753601,,stanley,79.36,515323899,a3066e5a-de51-42c0-a2f1-7b2d268ca0a3
2019-11-24 06:22:26 UTC,purchase,1004767,2053013555631882655,electronics.smartphone,samsung,246.96,536894731,8c8ee9ce-5fb0-4039-86bd-fdcbc1574cb2
2019-10-16 05:04:45 UTC,view,2402064,2053013563743667055,appliances.kitchen.hood,midea,162.14,525437241,e43b56c4-94c4-46a6-8852-2bf73b1d80ce
2019-10-24 02:05:14 UTC,view,12300304,2053013556311359947,construction.tools.drill,alteco,39.33,563512096,0006ba70-ea11-4d78-918f-c638b72d955b
2019-11-02 16:56:08 UTC,view,31000198,2055156924315337497,,humminbird,366.8,515486036,da2ca008-4a76-4701-8036-20bbbbbce126
2019-11-16 05:33:14 UTC,view,1307383,2053013558920217191,computers.notebook,asus,1338.26,546095135,795ae433-89f6-462b-a324-48ccee9caf2d
2019-11-17 04:49:42 UTC,view,28722161,2053013565228450757,apparel.shoes,eltempo,82.63,535830516,b305a12f-e128-45d8-b86b-1b8e676b0a19
2019-11-25 04:55:37 UTC,view,28719463,2053013565639492569,apparel.shoes,baden,52.0,519563351,62007c14-1c69-417c-9b26-246d4b064281
2019-10-21 08:07:46 UTC,view,12704667,2053013553559896355,,nokian,45.56,527803612,c1961c43-fb47-45a8-b1df-86ca84f94de7
2019-11-20 15:02:17 UTC,view,26200596,2053013563693335403,,,209.53,519251842,d234b685-b11c-4567-bc20-36095fed786e
2019-10-12 16:18:17 UTC,view,8700124,2053013563097744201,appliances.personal.hair_cutter,braun,55.32,518495559,7a42e1e6-e1c5-4986-aee2-4c6f7ea14489
2019-11-20 10:58:46 UTC,view,10900341,2053013555069845885,appliances.kitchen.mixer,dauscher,9.24,569340559,cf224aac-67b3-4766-9472-b9094d6a5db0
2019-11-17 17:30:34 UTC,view,10900028,2053013555069845885,appliances.kitchen.mixer,bosch,41.44,571787358,ae153c31-8d2d-44b7-820d-d0d5d067aa78
2019-11-14 17:57:02 UTC,view,5500207,2053013563139687243,,vitek,28.29,561056029,bf457454-1f35-49d2-9bf8-733a61df4743
2019-10-09 15:36:52 UTC,view,13103900,2053013553526341921,,kipardo,200.78,512541516,35ea1376-638b-427a-b6ca-9c54472b3ff7
2019-11-10 09:59:18 UTC,view,12300066,2053013556311359947,construction.tools.drill,bosch,120.98,519255209,47837e9c-93f2-444d-bcea-37464c57d694
2019-10-04 09:53:34 UTC,view,5700848,2053013553970938175,auto.accessories.player,alpine,154.19,556673840,1377c47f-aff8-45f8-a7d4-3d5cad4ee442
2019-10-31 09:39:34 UTC,view,5100816,2053013553375346967,,xiaomi,29.09,512857759,1afa6dfb-3459-4d84-b8ea-a86c2bffcd31
2019-11-15 10:15:58 UTC,view,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,513686338,398486cb-9fa0-4c28-87f3-ea25e641dd67
2019-11-20 13:13:15 UTC,view,9400017,2053013566067311601,,janome,324.07,565988027,d1effb82-e0f4-4f3a-9fbe-4dfc4e85a76f
2019-10-24 06:58:31 UTC,view,1005002,2053013555631882655,electronics.smartphone,huawei,253.41,551320485,3e8ca28c-5e03-4ae5-8453-abbc96af760d
2019-10-06 08:19:42 UTC,view,8500270,2053013552259662037,,,278.17,557283736,0deac031-4159-4c5e-bef7-0cbe49ef3a02
2019-10-13 11:55:03 UTC,view,4700383,2053013560899928785,auto.accessories.videoregister,neoline,120.96,559752196,bd4062ed-5447-4b82-8e0d-d8a8b9ac53f2
2019-10-05 16:12:15 UTC,view,2900690,2053013554776244595,appliances.kitchen.microwave,dauscher,128.68,549184593,dc730c1b-3489-43d6-a222-9ef20073f27f
2019-10-31 07:05:53 UTC,view,6301335,2053013554834964853,appliances.kitchen.kettle,xiaomi,29.98,513252346,2df928a8-e418-45ab-b5f7-4a4047342c21
2019-11-08 03:13:39 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1335.66,545648862,81298213-1ed7-4602-be91-10d9cc69a35e
2019-11-09 17:18:49 UTC,view,28716666,2053013565639492569,apparel.shoes,respect,89.84,568922160,f1fb8dcc-bee1-4710-a008-095e68692e32
2019-11-30 17:54:32 UTC,view,1005284,2053013555631882655,electronics.smartphone,samsung,2562.49,579817868,4444a00c-a32d-44b5-9209-5998d5b4ab4f
2019-10-23 13:23:18 UTC,view,14700174,2053013557133443581,furniture.living_room.cabinet,,302.97,515610033,a99d0d22-18a6-435e-a28c-412eb53a2746
2019-11-15 18:38:24 UTC,view,1005162,2053013555631882655,electronics.smartphone,xiaomi,279.01,539324071,ff55f8ad-b6b5-4245-9ded-40a50bbb3a99
2019-11-12 10:47:05 UTC,view,56300122,2166064855264526831,apparel.jumper,conceptclub,19.31,517688793,6c01b832-3de9-45f0-bdce-b898e697c884
2019-11-25 10:05:49 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,169.86,529685424,21556ba6-ef73-4b7a-ac8f-6b67cb0f72f0
2019-11-18 09:44:18 UTC,view,22200221,2053013558785999453,,gracecole,31.97,523952630,96571597-d32e-4864-a0de-c6389c2da457
2019-10-22 06:34:27 UTC,view,5100447,2053013553341792533,electronics.clocks,garmin,191.36,520517885,a25fb033-c8cb-4e06-9661-f11fbd748a03
2019-11-06 15:24:56 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,178.9,514593168,aa3e03ac-4b30-4371-a1e5-e0991bde0682
2019-11-11 15:44:29 UTC,view,30901104,2053013554004492609,computers.components.cooler,id-cooling,15.06,515790270,02aa0e7f-f679-411b-9640-bf7122ac01f6
2019-11-14 14:57:57 UTC,view,1801940,2053013554415534427,electronics.video.tv,haier,231.64,515838782,73e92ded-65d0-4409-954b-4d6d1480b4c1
2019-10-02 07:18:13 UTC,view,5100767,2053013553375346967,,samsung,30.61,544841523,e2afa448-b766-45bf-a249-a155fc355877
2019-11-27 12:09:27 UTC,view,1201292,2172371436436455782,electronics.tablet,apple,437.57,544310691,724103a7-392f-43dc-b082-342cb22a26ca
2019-10-24 05:04:26 UTC,view,5100610,2053013553341792533,electronics.clocks,apple,334.35,542396409,c900afbf-0b09-4d73-89eb-22887d29f6d6
2019-11-15 13:03:09 UTC,view,100010500,2127425375913902544,,,0.0,566471347,1ce7d712-9982-4697-b683-f885d07ad00d
2019-11-20 08:13:08 UTC,view,38600036,2080463777718862211,,,3.68,517861889,29cc7c25-7d43-483b-864b-6fd53d342687
2019-11-16 11:05:55 UTC,view,45300033,2106075662325383725,kids.swing,lorelli,75.94,529348653,e1b579fb-7d5a-456f-8195-3f2495df8e7a
2019-11-17 12:18:42 UTC,view,28101970,2053013564918072245,,karat,8.66,515326719,8ad2ae30-dc0b-409c-a28e-360cc06ab6fd
2019-10-06 06:01:49 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,975.56,542847261,4017301a-968e-49f8-b7ed-4006b3227bdd
2019-11-25 04:18:34 UTC,view,9200640,2053013552913973497,computers.peripherals.keyboard,defender,17.97,518450587,be82a503-4c26-45d6-af1f-212c08a61478
2019-10-04 09:13:04 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,132.05,512899998,7b5e00f3-163c-4088-856e-214ee26b19a8
2019-10-28 16:34:56 UTC,view,30100101,2053013556110033341,,crown,45.3,525931289,a57bd61b-2443-4dc0-a402-e7527a7a2eb7
2019-10-20 02:53:32 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,172.06,562093521,f4519b27-f353-4b26-89bd-a65def1646ca
2019-11-18 12:53:37 UTC,view,25700142,2053013564968403895,,,39.64,514859962,34795c11-9f4f-4e2b-a08c-91e80661cf85
2019-11-17 16:30:47 UTC,view,1802037,2053013554415534427,electronics.video.tv,lg,307.55,571691791,d7f8ad2b-521a-42cb-8eba-d27883fddd1e
2019-11-16 11:17:32 UTC,view,3900663,2053013552326770905,appliances.environment.water_heater,thermex,110.66,572066017,e51185d8-59d0-4749-9512-156b930467b0
2019-11-02 17:49:37 UTC,view,3701084,2053013565983425517,appliances.environment.vacuum,xiaomi,468.48,517158611,16c852c8-e934-4eb4-aafa-6bb6ec0d2a58
2019-10-11 15:52:23 UTC,view,5300977,2053013563173241677,,philips,154.42,512906232,4bdfa10c-b981-4753-b0c7-04b1072e92d5
2019-11-21 18:01:43 UTC,view,28716604,2053013565639492569,apparel.shoes,baden,82.63,562151220,65acb82c-9e24-4910-b986-cb9e9bcc0577
2019-10-17 09:26:53 UTC,view,3801235,2053013566176363511,appliances.iron,scarlett,14.13,517670980,bda95546-9d7b-4278-b1e3-d5a9d666019c
2019-11-22 17:05:51 UTC,view,1005263,2053013555631882655,electronics.smartphone,oppo,694.97,520014742,2f1a306e-ff5b-49de-b991-06692e1b9290
2019-11-24 07:46:28 UTC,view,1306952,2053013558920217191,computers.notebook,apple,2084.74,522088966,b48b8869-1fb9-4c3c-ba5e-0522c648dcb5
2019-11-04 05:21:03 UTC,view,1004849,2053013555631882655,electronics.smartphone,huawei,946.71,524379085,626664ef-482d-48a3-9962-7978d9b4ae9c
2019-11-24 04:36:10 UTC,view,1002540,2053013555631882655,electronics.smartphone,apple,489.05,575753739,bd331246-b62f-472d-ba42-4dfa2bddcc7c
2019-10-17 01:46:50 UTC,view,5100503,2053013553375346967,,xiaomi,24.45,550014511,a16a1fc3-146f-42e9-a8c3-e80f4ae8215e
2019-10-30 07:16:11 UTC,view,4802888,2053013554658804075,electronics.audio.headphone,apple,30.84,532976227,bf6b23a8-baba-4605-bf4c-f687c3df2257
2019-10-08 10:15:02 UTC,view,21401455,2053013561579406073,electronics.clocks,casio,125.61,545246126,1f13292c-6323-45c9-8699-ad8cc13b62cf
2019-11-14 06:05:10 UTC,view,49200024,2125175570022007765,,tomfarr,82.37,571283160,b8b8d339-0eb0-4f9c-ab5f-8b40c5558cc3
2019-10-13 14:35:18 UTC,view,26403829,2053013563651392361,,sokolov,21.24,513402428,a2aa85ac-b2b4-4c10-9b5f-7f66c85b83ee
2019-10-19 06:59:54 UTC,view,1201504,2172371436436455782,electronics.tablet,samsung,163.46,518790810,f960110d-8a2c-44bc-8534-1c6783b82219
2019-10-22 17:11:44 UTC,view,1005144,2053013555631882655,electronics.smartphone,apple,1701.31,562996268,390dad18-8851-4a0c-a858-3ac3acf067d0
2019-11-03 13:24:17 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,127.91,564692681,53c65355-aa8a-4607-bd81-45e1bc615f83
2019-11-26 15:15:00 UTC,view,2800051,2053013563835941749,appliances.kitchen.refrigerators,,184.97,577152636,1c1410b5-4156-490e-9882-3f1bb2888c16
2019-10-01 05:34:01 UTC,view,15700036,2053013559733912211,,,99.1,512371090,dc4b8cc5-c873-4b5c-88a7-3d7987a3d047
2019-10-05 07:55:50 UTC,view,1005116,2053013555631882655,electronics.smartphone,apple,1052.79,513390732,1c8bdd6b-1c01-4c8d-b8a7-038300940b3e
2019-11-12 17:03:35 UTC,view,1306285,2053013558920217191,computers.notebook,hp,1029.6,567571528,61bf2f5b-0101-4161-9efb-34815e60a98d
2019-11-19 13:06:23 UTC,view,1004834,2053013555631882655,electronics.smartphone,samsung,169.8,519547355,ae350949-6fa4-4ef2-bb5c-181360d0bfb4
2019-11-24 15:00:17 UTC,view,1004225,2053013555631882655,electronics.smartphone,apple,1003.89,576004000,5ccc5df9-bf33-4828-919f-d1baea0767d6
2019-10-01 16:19:48 UTC,view,4803795,2053013554658804075,electronics.audio.headphone,plantronics,25.69,540740631,e04b74a0-3c3c-41ea-af2e-0843d9988842
2019-11-14 14:44:45 UTC,view,1004753,2053013555631882655,electronics.smartphone,honor,231.64,513211708,4b1a97e5-2b27-43f5-819c-1a5db4c26114
2019-11-23 09:30:48 UTC,view,26010607,2053013562560873263,,,4.09,566661373,ee277d8c-e9b4-4674-9103-72bc17dcd0df
2019-10-25 09:59:47 UTC,view,3100327,2053013555262783879,appliances.kitchen.blender,polaris,46.64,514908977,a7ccb831-2b87-4d09-8716-9c25ad18e194
2019-11-14 17:34:52 UTC,view,1802023,2053013554415534427,electronics.video.tv,lg,537.72,512928270,c0235b0f-29f2-42fe-b758-2e9cc5bea5f1
2019-11-29 07:46:56 UTC,view,1307062,2053013558920217191,computers.notebook,asus,874.93,563250098,1f249764-19e4-4039-81ae-e2d3bf3fe992
2019-11-01 09:15:59 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.48,512519355,47f565b3-9e03-41f3-ae3e-7010edb2ac86
2019-10-18 15:24:54 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,460.05,520591116,b24fab7f-9911-4701-9666-6d8f9c15e796
2019-10-26 16:07:14 UTC,view,1307239,2053013558920217191,computers.notebook,hp,205.9,519230598,722ae385-b5d0-49c2-b102-c39965895506
2019-10-26 07:54:14 UTC,view,12100924,2053013555816432043,kids.skates,graffiti,39.04,534912748,6ae0058a-fc1f-400a-ac92-dbe70a9daf6c
2019-11-23 18:17:10 UTC,view,2300262,2053013560530830019,electronics.camera.video,xiaomi,128.68,575589994,787bd4b2-ebf7-49d2-bda5-9320b0e203e2
2019-10-01 08:14:03 UTC,view,1005112,2053013555631882655,electronics.smartphone,apple,975.57,537973709,421dcfad-5228-4094-8e88-2278aa242f0a
2019-11-16 21:27:45 UTC,view,5100773,2053013553341792533,electronics.clocks,acme,89.84,541082756,cc099ea1-d3e0-472a-8936-e1c2efb2a7eb
2019-11-27 04:50:01 UTC,view,4804660,2053013554658804075,electronics.audio.headphone,xiaomi,25.48,574472716,7d5bf02f-6510-44fc-8950-d8815ec6df1b
2019-11-16 20:27:14 UTC,view,26500142,2053013563550729061,,lucente,234.76,541848222,71fd3794-5f76-480c-964a-06c1cdf5df56
2019-11-18 08:31:05 UTC,view,16800034,2053013558316237377,furniture.kitchen.table,bts,77.74,553472203,802d59ce-4ced-42cd-a238-7262e3dd0007
2019-11-12 12:33:23 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1332.75,548185496,a9e51fe2-1de3-4925-ae19-b88590d5a3a8
2019-11-24 10:02:25 UTC,view,26300241,2053013563584283495,,sokolov,266.13,563010517,fd8bda73-2f56-4fb1-ac54-7207a75f7e9f
2019-10-16 13:02:05 UTC,view,5100269,2053013553341792533,electronics.clocks,wonlex,19.82,522045976,7708b0d0-6689-4f4b-9cce-6fa152c94f7d
2019-10-28 21:07:22 UTC,view,22700323,2053013556168753601,,bosch,20.46,565193598,81ee81a3-0aed-4aff-8177-988d57fe8083
2019-10-16 19:59:18 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,460.11,513465266,4b07ba17-a78f-43ac-b4dd-0f496f8688c2
2019-10-06 11:16:21 UTC,view,1004446,2053013555631882655,electronics.smartphone,samsung,89.32,514786682,a353fb5f-f549-4e5f-99a5-63ea4ebafa28
2019-11-30 11:57:44 UTC,view,5100574,2053013553341792533,electronics.clocks,apple,451.44,522902692,7652d155-6a6e-43fa-b6a7-a641560d91a3
2019-11-18 10:57:53 UTC,view,2900934,2053013554776244595,appliances.kitchen.microwave,hansa,48.88,526724677,f0d9d945-a61f-4abb-a400-3f4de843f2aa
2019-10-23 16:36:25 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,222.08,562352539,e6fec9cb-e2fa-4721-a501-90bac9a96448
2019-11-25 05:11:42 UTC,view,3601437,2053013563810775923,appliances.kitchen.washer,lg,378.13,576230269,d62ee034-89d4-43cb-8cc2-ce7589ba5df0
2019-10-06 04:50:59 UTC,view,26400667,2053013563651392361,,lucente,229.61,513935861,a574d031-e813-420a-a5fb-3480351ef687
2019-10-17 13:24:04 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,460.11,561078320,fd1c958f-6fbb-4b2a-8a82-41084e375706
2019-11-16 06:53:46 UTC,view,4201186,2053013552351936731,appliances.environment.air_conditioner,gree,213.35,518312836,2579e08e-3636-4e66-b162-b072616dd6a9
2019-11-02 09:27:09 UTC,view,1004750,2053013555631882655,electronics.smartphone,samsung,195.0,546165016,5926f22c-c3ab-4338-accb-48d45f971ed5
2019-10-07 15:28:19 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,519654784,2c564174-d3f2-498d-ba8e-bee505face8d
2019-10-15 09:21:19 UTC,cart,1004958,2053013555631882655,electronics.smartphone,xiaomi,331.8,513906189,d37912c9-58df-494e-b33f-ecf3e1170101
2019-10-06 13:18:22 UTC,view,17301397,2053013553853497655,,montblanc,32.87,521411719,2851d026-723f-42f5-abd3-235a76bda18d
2019-11-05 16:08:33 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,269.48,537019399,df311b3f-6212-4254-8ea8-1c7a9097cdce
2019-10-04 06:02:01 UTC,view,1005154,2053013555631882655,electronics.smartphone,samsung,428.89,553107532,9d26d35d-1cc2-4280-babe-69d0f2e2de81
2019-11-18 21:33:38 UTC,view,6700826,2053013554247762257,computers.components.videocards,palit,157.9,513375646,7553fcfc-9e21-4efb-aa41-8cc4dfa8db4d
2019-11-14 00:00:05 UTC,view,30300011,2053013559641637517,,,882.83,514013119,d009c211-0ea8-4f3c-b2e5-d48bf7a54254
2019-11-14 18:15:22 UTC,view,28401112,2053013566209917945,accessories.bag,,38.35,524431541,522b6c38-d711-4f49-9d5b-75af505425cd
2019-11-14 21:40:20 UTC,view,21401211,2053013561579406073,electronics.clocks,casio,77.62,531750995,2065887c-a5ca-490a-8863-0030e7ff3303
2019-10-30 16:12:34 UTC,view,1004659,2053013555631882655,electronics.smartphone,samsung,717.83,517926593,2e6480d9-6ea2-432f-b454-9e8332ea3c0f
2019-11-10 19:54:00 UTC,view,3601423,2053013563810775923,appliances.kitchen.washer,candy,236.85,569861668,0625bc97-2d4f-4cbe-ac67-4560191c07df
2019-11-15 03:41:18 UTC,view,12700933,2053013553559896355,,nokian,63.01,556746581,b9568e89-9948-4808-9778-08d04b582665
2019-11-03 09:43:59 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,241.89,544944553,5f0889ce-778d-4b71-9e93-44575b4bf58e
2019-11-15 08:16:52 UTC,view,1801382,2053013554415534427,electronics.video.tv,toshiba,540.01,518433714,ab9cccac-7b72-4e87-b558-6f7930346c3c
2019-11-27 06:20:42 UTC,view,15100034,2053013557024391671,,,360.11,524812184,5279c0d1-e2fe-4103-9b5f-623e0b19cd28
2019-11-03 10:55:21 UTC,view,12700937,2053013553559896355,,nokian,91.64,562025091,2b9e510c-9133-44e5-a117-f76b23a781f9
2019-11-13 19:44:23 UTC,view,1307539,2053013558920217191,computers.notebook,asus,476.18,514182642,0039ad3c-19cf-47f6-9cdd-5693f1877ba1
2019-11-14 14:58:23 UTC,view,100003668,2053013558920217191,computers.notebook,asus,463.31,552836856,d661212c-01dc-424a-8387-e623a5e983e3
2019-10-10 13:06:56 UTC,view,1480647,2053013561092866779,computers.desktop,acer,360.11,541431175,2530db78-9189-4a9e-9554-9521b8171569
2019-11-01 10:07:27 UTC,view,12711949,2053013553559896355,,triangle,45.82,539665848,864d5780-2f41-48d7-aea9-9a93f1b5457d
2019-10-17 18:33:00 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,460.07,545344399,396d24d3-b744-4592-a98b-fafd432b734b
2019-11-20 13:48:57 UTC,view,26200069,2053013563693335403,,,97.04,549631061,08ae5879-8d2a-41a1-9e79-7ed713235f3a
2019-11-26 14:01:15 UTC,view,11400699,2053013558458843721,,xiaomi,43.63,520427074,7552483b-5ab0-4c16-a41f-db06fe600b6b
2019-10-07 17:48:39 UTC,view,21404582,2053013561579406073,electronics.clocks,casio,24.94,519438554,37c945b5-9733-4174-a630-c6fb6954dc1b
2019-11-15 01:53:24 UTC,view,1004565,2053013555631882655,electronics.smartphone,huawei,177.31,512424032,904714f5-b6fa-4500-a31e-4fbf09538745
2019-11-04 02:40:43 UTC,view,5100862,2053013553341792533,electronics.clocks,samsung,330.64,516827155,0beac716-8cf4-4f0f-a8bc-cc9e95bfb38b
2019-11-25 10:28:06 UTC,view,13101237,2053013553526341921,,skad,273.88,527380127,5db7cebe-b921-4048-96ae-b92d1ea1bf14
2019-11-03 03:18:45 UTC,view,28716179,2053013565882762215,,,77.22,562947841,0245b460-b01f-4cc1-b5b9-385998ab2c1a
2019-11-26 13:50:39 UTC,view,4802068,2053013554658804075,electronics.audio.headphone,plantronics,40.93,513012450,4d55cdb0-5026-4618-8aeb-e3b53701aa26
2019-11-06 13:37:11 UTC,view,5100331,2053013553341792533,electronics.clocks,garmin,771.74,512436976,1ebc96e3-0464-4541-8ef2-a9ae73b499e4
2019-11-15 19:05:25 UTC,view,4500301,2053013563877884791,appliances.kitchen.hob,gefest,123.78,515598335,7e7bcb4b-c9f3-4c90-98aa-2892ff04a19b
2019-10-04 17:46:28 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,173.98,540876789,ab0858db-7293-4c5d-bb07-b65fb18024f5
2019-10-14 15:49:41 UTC,view,21410839,2053013561579406073,electronics.clocks,casio,477.23,536702422,0b9df34c-ad84-4a18-bdbf-75799fbcd558
2019-11-19 13:03:04 UTC,cart,12705848,2053013553559896355,,,38.1,565641849,469354ef-04fa-401b-8f6d-a4901ee02289
2019-11-16 01:32:25 UTC,view,1003316,2053013555631882655,electronics.smartphone,apple,952.07,549008969,09ca94cf-bb52-4f35-ada3-c90bdb498676
