event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-22 12:14:37 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,996.42,562960974,46b770d5-26c7-4e21-beda-1fe778383def
2019-10-03 08:28:15 UTC,view,1003489,2053013555631882655,electronics.smartphone,,205.64,556296901,58bd5f69-fbe6-4974-aa6b-db06a625e8cc
2019-10-19 19:55:30 UTC,view,1004161,2053013555631882655,electronics.smartphone,xiaomi,95.21,562031632,15367369-b61b-4a0c-9228-a84f7b00a8e5
2019-10-06 02:25:26 UTC,view,2601299,2053013563970159485,,dauscher,391.23,554869741,7a3443bf-5337-4f92-91ec-dd8484297cac
2019-11-14 18:05:24 UTC,view,12709948,2053013553559896355,,triangle,38.1,516300770,6f4ed21b-7fbf-4e51-ac0b-04ea7d3e9c2c
2019-11-27 08:03:12 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,916.37,512723297,2521272c-b6a0-4b38-a49c-8736e30f37c6
2019-11-14 16:56:24 UTC,view,1005119,2053013555631882655,electronics.smartphone,apple,991.13,512737265,d7c0eb73-8d75-4110-8bcd-ceb8a1fe1bf1
2019-11-11 06:17:45 UTC,view,26404629,2053013563651392361,,,59.2,512992900,c74c7e0a-9c80-4913-a488-26a3f5f314b7
2019-10-17 11:05:00 UTC,view,26500132,2053013563550729061,,lucente,109.91,556504865,40af5cc4-caab-4129-8f63-506fe0611335
2019-11-15 04:23:35 UTC,view,12705188,2053013553559896355,,,43.89,512586847,8ab4da8d-53a3-4ca0-af31-93447fbdf276
2019-11-01 15:00:31 UTC,view,17300752,2053013553853497655,,versace,48.91,513806449,aa2db5f4-f634-42f6-9969-d1e3bc7e98fc
2019-11-15 15:52:20 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,243.49,527627902,60d0eb21-316a-47b5-bdd2-a2933dd671a9
2019-11-23 02:55:20 UTC,view,26400759,2053013563651392361,,,436.82,566374572,a0023d49-5183-4558-b8fe-f624c06e962b
2019-11-17 15:32:14 UTC,view,1004849,2053013555631882655,electronics.smartphone,huawei,952.12,572633559,e9808333-013e-42a7-a50a-a1ad8c06d3b1
2019-11-28 05:46:48 UTC,view,7006570,2053013560346280633,kids.carriage,belecoo,94.7,568789585,b26271a2-84e0-4023-a0d0-79fe0afa5fd4
2019-10-11 05:59:50 UTC,view,1004708,2053013555631882655,electronics.smartphone,huawei,153.84,552396536,5f6cbc8e-7c5c-445d-a976-3bd600941a34
2019-11-04 05:15:15 UTC,view,4804718,2053013554658804075,electronics.audio.headphone,apple,360.09,543205607,ff1aa16f-9900-4bcc-b425-980d64fd51a3
2019-11-14 19:47:08 UTC,view,2401877,2053013563743667055,appliances.kitchen.hood,artel,52.74,525100441,e367ff65-936b-482b-b647-3b362fa10e21
2019-11-16 10:32:58 UTC,view,51800035,2135658542386905834,,tomfarr,200.78,565360328,cb44e074-0891-495b-828f-7f747ed94a20
2019-10-10 09:39:10 UTC,view,2900512,2053013554776244595,appliances.kitchen.microwave,samsung,141.32,526998103,59f9c269-066f-4771-b7b4-a0ad55d6d550
2019-10-31 18:53:45 UTC,view,1005102,2053013555631882655,electronics.smartphone,xiaomi,431.32,515495138,2ba4d10d-63e4-4d76-bda9-4a77500f4724
2019-11-15 15:46:10 UTC,view,22700299,2053013556168753601,,aeroforce,158.3,571769631,e7250281-3de8-4bb4-85b4-eb77964ad6ee
2019-11-12 16:59:13 UTC,cart,14701533,2053013557133443581,furniture.living_room.cabinet,,154.42,564431073,1cc8ce6f-1c1e-4dbc-93c1-7febbb6652fd
2019-11-15 17:46:35 UTC,view,20100042,2053013559473865347,,,51.46,518351188,4c22dd21-435f-4f14-973e-4ecada111e34
2019-11-06 06:39:39 UTC,view,1002532,2053013555631882655,electronics.smartphone,apple,566.04,532986003,8e6893d0-f8f1-4735-97e7-b0f969d5500b
2019-10-28 14:18:22 UTC,view,3700828,2053013565983425517,appliances.environment.vacuum,philips,257.38,540321890,0aac25ae-f6c6-4582-bcfe-0f530f637dd8
2019-11-07 21:02:50 UTC,view,1005203,2053013555631882655,electronics.smartphone,xiaomi,107.85,563688747,721cd291-b316-487f-ad1a-63f119264ca4
2019-10-27 11:37:48 UTC,view,3600661,2053013563810775923,appliances.kitchen.washer,samsung,295.76,542385494,406409aa-79ca-4c70-9b85-bd8398a021cb
2019-11-19 23:07:18 UTC,view,2700798,2053013563911439225,appliances.kitchen.refrigerators,,320.68,520156604,ba55af99-1fe0-4cc1-8b66-ef25947b0051
2019-11-27 18:07:39 UTC,view,29400003,2059484387635888645,,,167.31,572615885,b6766864-27ca-4725-8c97-a3e249bf471c
2019-10-16 11:12:32 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,190.22,514293313,f38efc4a-32b1-478e-a4fa-95fe2db66f63
2019-10-29 01:32:54 UTC,view,36000087,2096280538292683405,appliances.kitchen.kettle,tefal,33.44,513318059,d1db0866-d220-4a94-8779-110cd646d6fc
2019-10-27 09:05:38 UTC,view,4803879,2053013554658804075,electronics.audio.headphone,xiaomi,70.79,564635369,ad618a2b-3ecb-436e-819e-2c5f2f6a1fc7
2019-11-17 18:48:47 UTC,view,1004661,2053013555631882655,electronics.smartphone,samsung,874.67,515013966,875a8b84-9a8f-4fb3-a822-6811cc685155
2019-11-24 13:33:49 UTC,view,3500046,2053013555287949705,,kenwood,398.95,514927575,b79786f1-5b5b-4fe5-b7e2-3c8075bcbff0
2019-10-20 12:42:59 UTC,view,9101023,2053013552888807671,computers.peripherals.mouse,logitech,20.57,543669089,69fa270b-48bc-44dd-87a0-25ff3c15a2ff
2019-11-01 06:05:55 UTC,view,1307141,2053013558920217191,computers.notebook,hp,880.07,514771135,7ce347f4-542d-4b15-9080-efdb26ffff4c
2019-11-12 09:51:34 UTC,view,10301023,2053013553115300101,,bruder,53.51,512376677,0196b47a-4ac1-4503-964a-9badf732d886
2019-11-16 09:48:29 UTC,view,2800439,2053013563835941749,appliances.kitchen.refrigerators,,241.94,512541778,9b43fdd1-03c8-4199-84eb-b576444540e7
2019-11-30 07:21:00 UTC,view,26200635,2053013563693335403,,,84.94,512941206,271aee7e-1168-4078-b0f4-6c40229477bb
2019-11-15 02:15:39 UTC,view,13300727,2053013557166998015,,askona,327.26,515311014,bebb6f33-7f6e-4278-a5f7-a9fa689554bb
2019-10-06 13:07:25 UTC,view,2701782,2053013563911439225,appliances.kitchen.refrigerators,haier,527.66,516386464,a07b0fa5-8dcd-4a3c-9bc8-994963459288
2019-11-01 13:25:42 UTC,view,26300778,2053013563584283495,,sokolov,139.2,531669537,3ad0e996-c9ec-4ebb-8f78-c8f4bae0017b
2019-10-27 09:01:48 UTC,view,1004813,2053013555631882655,electronics.smartphone,honor,231.64,564633896,a6fc1f05-a0da-4809-bfca-5e697e586fe6
2019-11-13 14:35:59 UTC,view,44400219,2146660887094624580,apparel.jeans,conceptclub,33.21,515439814,ed867e97-922b-4eb2-809e-30504bcc5f5b
2019-11-14 17:35:42 UTC,view,20100043,2053013559473865347,,,51.46,556889207,ed9b4762-625b-4f90-96dd-51ae5647a183
2019-11-22 21:06:10 UTC,view,1005158,2053013555631882655,electronics.smartphone,xiaomi,283.66,544163696,9db08619-4ba4-492c-8230-f5d22ff6f577
2019-10-04 08:00:43 UTC,view,1004143,2053013555631882655,electronics.smartphone,xiaomi,141.32,551368545,6643c0cd-3789-43d2-b90b-79b49851128a
2019-10-06 11:39:53 UTC,view,1004966,2053013555631882655,electronics.smartphone,oppo,255.32,554900513,d715696e-7b0b-4124-99f2-f67f62a90495
