event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-29 15:50:23 UTC,view,28100108,2053013564918072245,,kartal,407.99,578168967,aba4fe13-3108-1207-49f6-a7913b4bba27
2019-10-06 08:26:46 UTC,view,40700022,2086471225382536008,,,76.96,550041882,949fa8f9-7cba-4d84-8469-79f9a8292628
2019-11-09 06:13:41 UTC,view,14701982,2053013557133443581,furniture.living_room.cabinet,stendmebel,110.14,529682945,eee1a927-75da-4b99-9b77-ab0a411bc124
2019-10-04 15:24:09 UTC,view,1306394,2053013558920217191,computers.notebook,xiaomi,1248.17,524542030,3609ac00-91b2-478e-8b27-24832d4e74d3
2019-10-14 04:31:39 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.02,558633327,88873800-2216-4057-a4bd-4a2f4d6b1b25
2019-10-14 16:00:38 UTC,view,15700108,2053013559733912211,,,113.77,519288053,02dbf540-60a2-418c-abb6-5cc2d05d0edd
2019-11-04 06:19:21 UTC,purchase,4700715,2053013560899928785,auto.accessories.videoregister,camshel,59.2,515560227,f668cf0b-381d-4447-bea5-bf70807b864b
2019-11-05 06:15:16 UTC,view,22600042,2165087460176953468,auto.accessories.compressor,,51.87,516604253,67019acf-6e18-4b7b-9373-e70b5596725c
2019-10-22 03:56:02 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,179.9,524817172,8bb0bed0-1fe5-42ed-902d-e5ffb8224862
2019-10-12 05:08:10 UTC,view,2800416,2053013563835941749,appliances.kitchen.refrigerators,,369.12,517920148,5822a195-403a-48af-8a6a-45fe30149b18
2019-11-30 17:45:45 UTC,view,14200025,2053013557645148695,,cort,220.34,515636687,a4e4980d-f86f-4d38-aaf4-e4ea3e4bd5ea
2019-10-14 14:12:56 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.02,560152310,2712cbd9-ec61-4ffc-9eaa-5042e938ffcf
2019-10-10 21:53:16 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,940.82,555470119,6a8cba90-2640-4121-b738-896554b7819e
2019-11-17 10:01:39 UTC,view,3701016,2053013565983425517,appliances.environment.vacuum,tefal,123.53,513846468,aee12957-f8f0-45c7-abe5-e45c6091e612
2019-11-29 17:08:23 UTC,view,4802273,2053013554658804075,electronics.audio.headphone,samsung,5.64,513370812,1d41dfd3-5bde-4684-98b2-0af9149503d9
2019-10-02 07:45:35 UTC,view,5801248,2053013553945772349,electronics.audio.subwoofer,pride,90.09,525447055,6bc4f511-47e3-4c11-a557-03f2e0d20864
2019-10-25 04:24:12 UTC,view,1004461,2053013555631882655,electronics.smartphone,xiaomi,239.13,549243113,1751d6a4-126e-40d0-a29c-554f8d997dc7
2019-10-14 17:14:56 UTC,view,1307480,2053013558920217191,computers.notebook,,0.0,546156337,7f395c95-bf4c-4bc1-9af6-cdb630683b30
2019-10-04 06:09:31 UTC,view,23000192,2164367422893589471,,toyota,39.9,516767277,58af31da-7d93-4312-9d58-5aa36cc7143a
2019-10-30 12:27:42 UTC,view,1005238,2053013555631882655,electronics.smartphone,oppo,308.48,525455035,7a69e17c-34c6-495b-8faf-19bdc76f272f
2019-10-04 02:48:46 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,291.05,554806705,d344689f-ccbe-4dd4-ba6f-628820610d00
2019-11-13 14:53:20 UTC,view,7101291,2053013555464110485,furniture.bedroom.bed,incanto,180.16,566568483,e580a3c6-8000-4818-925e-dd1a85958183
2019-10-24 16:46:01 UTC,view,1004750,2053013555631882655,electronics.smartphone,samsung,195.47,551847218,ac685b7b-5298-4bf6-b3a6-d3768b187bcf
2019-11-18 17:29:58 UTC,view,32200057,2053013566537072653,kids.swing,olsa,395.21,516895506,b0486f32-eac1-4f20-8ab0-fc573b37605a
2019-10-06 12:09:56 UTC,cart,1003310,2053013555631882655,electronics.smartphone,apple,696.29,525117390,f7f9607b-272d-48bc-b79d-d1ce72e09e55
2019-10-02 14:35:17 UTC,view,5100575,2053013553341792533,electronics.clocks,apple,444.19,520020609,e75eb47e-4250-46d4-9971-a97e15474ae1
2019-11-23 18:35:06 UTC,view,26206157,2053013563693335403,,delta,82.11,512995004,bc037fcf-ae6f-4d54-9773-70af2e8095c4
2019-10-24 18:46:01 UTC,view,28717907,2053013565782098913,apparel.shoes,burgerschuhe,102.45,541149699,a073f372-d41d-4cc1-ab97-ca38e64f9150
2019-10-21 02:41:58 UTC,view,1005164,2053013555631882655,electronics.smartphone,xiaomi,291.58,553079419,66df4c34-ed40-4831-8f67-084116aaee39
2019-10-05 07:52:35 UTC,view,6700615,2053013554247762257,computers.components.videocards,msi,1289.58,556960959,ce18a1c9-c813-4fd6-9ded-678e067eb55a
2019-10-18 17:27:20 UTC,view,2800385,2053013563835941749,appliances.kitchen.refrigerators,,360.34,524745403,b7a06cf6-a35e-4c94-9b6f-fcee38dbe2bf
2019-10-20 19:36:23 UTC,view,1005119,2053013555631882655,electronics.smartphone,apple,1087.51,545833866,d58f59bf-067d-4cfb-836a-e533e0d19c4a
2019-11-26 16:10:39 UTC,view,12700707,2053013553559896355,,matador,87.0,514533770,eebc9776-eeb0-4a96-9e89-71197bcae81d
2019-11-02 02:21:02 UTC,view,10502170,2053013553199186187,,,24.45,560903497,39e952fc-13db-4b4c-b490-92aa2ff85b9b
2019-10-16 07:24:45 UTC,view,16400237,2053013558249128509,,,141.57,520157956,240b19b4-8e8f-4b77-9307-e223135f7de6
2019-11-16 03:21:10 UTC,view,28100123,2053013564918072245,,,105.02,518760869,a00c37a1-4a4f-42be-bb27-efd750dcaade
2019-10-18 03:11:46 UTC,view,26200211,2053013563693335403,,,277.74,553390513,2cd61d84-cea0-4308-ba92-3b50395a5e3c
2019-10-22 14:23:56 UTC,view,1004760,2053013555631882655,electronics.smartphone,doogee,94.96,532655982,687ece70-7a4d-489e-89d3-3401087ed9ca
2019-10-07 10:50:04 UTC,view,12703498,2053013553559896355,,cordiant,40.93,516046878,2154f7d1-2608-40c3-abed-c71de6362812
2019-10-11 10:49:24 UTC,view,8800236,2053013555573162395,electronics.telephone,maxvi,11.33,512847718,0fcae83f-58b5-4bfc-ac73-b981fbbd16a4
2019-10-19 01:49:20 UTC,view,17300007,2053013553853497655,,,47.98,537845366,2f1a8fe4-ee4e-42d8-9fd2-c0cdc9107478
2019-10-21 08:47:44 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,999.61,543694781,1540a2b3-6914-4377-92b1-284959c4fe41
2019-11-21 05:00:55 UTC,view,1005184,2053013555631882655,electronics.smartphone,samsung,1029.34,530443727,6598daee-0b61-4336-9c2a-abf507f5286a
2019-10-31 18:44:41 UTC,view,18001492,2053013558525952589,,apple,82.6,512996954,5ebd49fe-f55c-453f-a0a3-7817c87043a1
2019-11-06 15:52:20 UTC,view,1307067,2053013558920217191,computers.notebook,lenovo,261.55,563219455,ca4ec01d-92ad-4a6c-9bc5-cb84106830bc
2019-10-18 09:04:46 UTC,view,3600025,2053013563810775923,appliances.kitchen.washer,indesit,216.17,561491824,07d9201c-2005-4b75-b8b0-279b48d79990
2019-11-04 14:45:58 UTC,view,1480709,2053013561092866779,computers.desktop,pulser,592.01,562911271,b5c6b3cf-de5c-4800-9013-7575029b1435
2019-10-19 02:18:40 UTC,view,5300405,2053013563173241677,,vitek,15.42,556462319,cab5b923-04ad-4beb-a7b0-f77d903df050
2019-11-02 21:33:23 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,458.16,562262596,f98f2185-1dce-4bfd-9d80-f48e9356ac46
2019-11-07 08:40:20 UTC,view,1002634,2053013555631882655,electronics.smartphone,apple,385.83,546720583,f0c4502f-208b-4210-8ca0-6f2bbbe1a3f2
2019-11-04 18:30:50 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,170.07,551696761,ebdc1386-442e-45b7-b1b5-2e7e55a5b326
2019-10-27 12:20:01 UTC,view,1004839,2053013555631882655,electronics.smartphone,oppo,141.28,535822078,50722fe0-f2ba-4802-9bf4-52c5865bcc4d
2019-11-18 19:46:52 UTC,view,21403909,2053013561579406073,electronics.clocks,orient,315.32,513446435,8ec5f4fd-d298-4c4e-a3ec-cc4c8da3e27f
2019-10-14 18:29:51 UTC,view,1306499,2053013558920217191,computers.notebook,asus,1088.57,558924238,3a14878c-5802-423f-a3d8-8ad8b69a8453
2019-11-28 05:45:53 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,246.24,515957657,22123635-f4ac-49bd-a59c-63e7fa4d21ee
2019-10-03 11:42:58 UTC,view,1005182,2053013555631882655,electronics.smartphone,,1029.34,556363489,27254ecb-4645-47db-a11f-088a837a0837
2019-11-07 14:18:20 UTC,view,26500570,2053013563550729061,,lucente,131.28,563426853,f3bca0b4-19e7-4236-a305-4cea067379b0
2019-11-05 16:57:14 UTC,view,34700031,2061717937420501730,,,151.87,515124292,336226c9-3f94-48e2-948f-aed4b34f7596
2019-11-18 04:18:59 UTC,view,1307076,2053013558920217191,computers.notebook,asus,668.25,548409857,dfda131d-d1e9-41ae-8619-598ab14afd9c
2019-10-17 07:08:18 UTC,view,17000053,2053013558391734853,computers.desktop,dxracer,295.99,531529489,58520c0a-0c2a-4848-afb2-7c0414a5e2b5
2019-10-14 13:48:35 UTC,view,1004133,2053013555631882655,electronics.smartphone,xiaomi,142.26,517924121,68017321-cfe6-4dd9-9f8a-f0f09575af8e
2019-11-15 20:03:28 UTC,view,1306832,2053013558920217191,computers.notebook,lenovo,900.9,522244662,700181a9-3749-414f-bc24-e6d4922f65f5
2019-11-14 08:48:41 UTC,view,17300255,2053013553853497655,,,57.57,544615016,cfbc33ac-8e5f-462f-ad07-b6ca3d43619f
2019-10-08 10:46:18 UTC,view,13201121,2053013557192163841,furniture.bedroom.bed,brw,148.27,513090529,cf6b318d-7222-41ce-a2a2-c60a3bd751c4
2019-10-20 07:45:07 UTC,view,26900041,2053013564599305123,sport.trainer,housefit,141.8,560624355,eb83fbc2-2b28-42d3-84f3-df7da597f806
2019-11-06 15:37:32 UTC,view,3601425,2053013563810775923,appliances.kitchen.washer,beko,235.51,515028455,11aeb8f2-c07f-4110-8a37-e0c003b3a805
2019-10-21 05:12:34 UTC,view,14400052,2053013558492398155,,canyon,31.89,539174820,3b55342e-cce3-4157-8424-62228abad38e
2019-11-17 06:23:31 UTC,view,3601560,2053013563810775923,appliances.kitchen.washer,rebus,160.41,516423100,2f9aa880-e15d-40b8-96c4-cda32ed42f41
2019-11-11 19:11:44 UTC,view,28703986,2053013565069067197,apparel.shoes.keds,nike,164.1,541135089,9ac59d14-3ac8-4238-ba75-e75b2b630185
2019-10-22 05:36:56 UTC,view,1201465,2172371436436455782,electronics.tablet,samsung,236.11,512801153,91d365cc-343a-4cf6-b0ce-a50425a13e4d
2019-10-26 14:40:30 UTC,view,1801882,2053013554415534427,electronics.video.tv,samsung,437.33,512580931,c8a64975-33f0-4e7d-90ff-bfcede1cd7d3
2019-11-24 13:16:11 UTC,view,3600164,2053013563810775923,appliances.kitchen.washer,indesit,203.33,522801326,6153e886-6e57-4812-b137-27d1573dd7ff
2019-11-13 16:14:33 UTC,view,22700601,2053013556168753601,,startul,24.04,569087652,8f169e9a-d177-4c06-86da-69c8001b74b5
2019-10-07 04:12:28 UTC,view,12703055,2053013553559896355,,bridgestone,87.52,515225851,e5eecd25-8b00-4efd-a879-b1d2a7afbf3d
2019-10-02 04:42:13 UTC,view,40500139,2090228401527849663,,xiaomi,12.36,547571183,95e52906-d5f3-43e0-ae1f-ea200ed9105e
2019-11-09 09:54:01 UTC,view,12719863,2053013553559896355,,roadx,42.99,569218373,61c73689-f698-44c7-9068-2cde24460547
2019-11-12 13:06:42 UTC,view,3700039,2053013565983425517,appliances.environment.vacuum,lg,192.28,568814351,163e3037-eb0b-47cc-a464-917c40dff634
2019-10-26 06:32:23 UTC,view,26800068,2053013564641248165,,,193.18,512720748,daab100f-0a09-45a1-9cf7-943072f3e944
2019-11-18 16:26:28 UTC,view,1801929,2053013554415534427,electronics.video.tv,samsung,566.01,518031618,38014c46-6777-4f6a-8577-7e902b7059cb
2019-11-15 07:46:42 UTC,view,1200957,2172371436436455782,electronics.tablet,samsung,110.68,571739482,7fdb0d57-2911-4c23-9306-1b434971b023
2019-11-09 16:05:03 UTC,view,2701648,2053013563911439225,appliances.kitchen.refrigerators,indesit,279.3,558401235,a648d948-7fbd-447e-b2a6-751c3085d421
2019-10-17 17:42:02 UTC,view,1005218,2053013555631882655,electronics.smartphone,bq,92.81,561299556,13c709e5-b04d-4cd9-9782-df5f6a53db1f
2019-11-23 16:14:39 UTC,view,54100001,2145153815500816706,,bosch,78.51,512540974,aec19b2a-dfa6-487a-89b5-46f3da72255b
2019-10-07 18:30:34 UTC,view,29900054,2059484601444729123,,peda,2557.59,541552027,67a2dd10-0b54-45d0-bc0e-35052971c4a6
2019-10-09 14:47:06 UTC,view,22700084,2053013556168753601,,force,239.33,513227905,a6995fe4-62fd-4ecd-986e-b4b084e0097c
2019-11-09 14:01:43 UTC,cart,1005178,2053013555631882655,electronics.smartphone,samsung,900.64,534510537,49e9c454-98b5-494f-9228-3f852cf2e522
2019-11-17 07:23:18 UTC,cart,6000227,2053013560807654091,auto.accessories.alarm,starline,157.53,520743526,93c4a44f-322c-4def-800c-60830ba8af75
2019-11-14 12:33:13 UTC,view,1005166,2053013555631882655,electronics.smartphone,xiaomi,279.16,515517152,8e04b6a1-5398-4a88-8efb-634a7ab6ff36
2019-10-20 19:17:22 UTC,view,26020579,2053013562753811257,,,7.83,562364874,63e7f14d-fd54-4b5c-b0be-53a8a2990ee5
2019-10-28 04:14:09 UTC,view,5300213,2053013563173241677,,rowenta,47.59,514114188,41c6a253-0d12-4a80-b394-6b4d42012cf7
2019-10-31 14:19:22 UTC,view,14300026,2053013557544485393,,kurzweil,910.71,566146184,0e7064a5-e406-437b-8601-eda75c4f3423
2019-11-20 15:00:14 UTC,view,15700108,2053013559733912211,,,145.43,540626256,be59e16c-e41c-42b8-9820-8d97718b7a35
2019-11-11 19:23:36 UTC,view,28716428,2053013565639492569,apparel.shoes,respect,89.84,517869773,e8075fd6-ba90-4e44-a138-294a4940e283
2019-10-05 18:15:13 UTC,view,3500323,2053013555287949705,,kitfort,48.88,512658814,e6acfd91-bbe7-4a22-8a03-4932c513cbf2
2019-11-11 14:55:41 UTC,view,21408617,2053013561579406073,electronics.clocks,,430.9,531614639,ae144248-536e-4a6f-ab92-3c1ca15492fa
2019-11-12 16:26:04 UTC,view,3200041,2053013555321504139,appliances.kitchen.meat_grinder,redmond,136.14,513882914,9c3684e4-ed8f-4f3c-96c6-6821f9cc2d47
2019-10-17 19:28:06 UTC,view,2501010,2053013564003713919,appliances.kitchen.oven,artel,36.55,512523457,2dc05ba0-4b76-44eb-b6c3-2a4f2cf92a5e
2019-11-27 10:38:18 UTC,cart,1005003,2053013555631882655,electronics.smartphone,huawei,235.59,529196340,3a6cd7dd-e609-4982-8da7-5a9480803c49
2019-10-07 16:36:41 UTC,view,2701959,2053013563911439225,appliances.kitchen.refrigerators,midea,904.76,517003745,8091e6fc-ffa9-4c5d-9599-bc206c1051e4
2019-10-11 19:44:54 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,460.51,559283767,8145315e-5a30-4c92-9a74-23942593d1a0
2019-11-28 08:10:41 UTC,view,26400193,2053013563651392361,,,253.55,536331483,e08bf058-a444-4ec3-8594-08fa5ec3814b
2019-11-18 08:31:40 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,125.92,512968676,d4b01029-b1c3-48f4-a303-70fff6c7b308
2019-10-27 16:25:45 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1363.33,514456057,02a8f7fe-9766-4f71-b06b-1dd79c0dd230
2019-11-21 19:21:15 UTC,view,26402839,2053013563651392361,,sokolov,240.93,572435350,77b826b0-d1e2-4c0e-8613-bddaaceb3e36
2019-11-14 12:04:18 UTC,view,1004258,2053013555631882655,electronics.smartphone,apple,771.27,571405688,95c5a602-9d0a-44f6-ba7b-7f23529eaaa7
2019-10-12 17:00:01 UTC,view,6000157,2053013560807654091,auto.accessories.alarm,starline,91.12,545634910,7bb70ee8-5335-4b87-b31a-7135503ca71a
2019-11-06 17:15:10 UTC,view,1004708,2053013555631882655,electronics.smartphone,huawei,153.89,556119734,1b5e37b3-16c0-4841-816c-4a51d92a7c1a
2019-10-04 06:40:47 UTC,view,32401682,2053013566562238479,,,4.45,514119558,2e15b87c-c4a6-41aa-84a3-5b6067df27d2
2019-10-19 14:04:38 UTC,cart,5100900,2053013553375346967,,,43.73,561917755,24ba4a1c-f7ca-4951-aeaa-dbe39d6166d3
2019-11-14 19:37:41 UTC,view,28102686,2053013564918072245,,erkaplan,157.66,517338535,9487e8b8-57b6-410a-b595-c1d14dcb21ee
2019-10-06 09:01:07 UTC,view,7003576,2053013560346280633,kids.carriage,alis,128.68,529755650,9aeb20f3-b68e-48a9-814c-70896de34ff4
2019-10-15 15:31:22 UTC,view,52800002,2138568472580325973,sport.bicycle,thule,84.94,515114409,04401094-c415-4b10-b886-bd115be82df5
2019-10-10 18:22:08 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,286.22,551145559,073599e8-fb6a-4e07-a79c-b197af6a0d69
2019-11-08 10:01:44 UTC,purchase,4100129,2053013561218695907,,sony,488.8,568893463,71cd7fc0-115d-49f3-ace3-2c5f4522c779
2019-11-14 06:23:44 UTC,cart,28401151,2053013566209917945,accessories.bag,karya,95.24,517681544,8b71ac37-8b18-4496-b2f4-83308b31dfbb
2019-10-10 07:09:08 UTC,view,5800572,2053013553945772349,electronics.audio.subwoofer,pioneer,27.03,542892669,62209156-ca70-4103-8d5f-c6a1dfb62c9b
2019-10-17 12:45:24 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,546.44,561215140,bec21ed3-63a6-4371-a072-8deb2e2fcab6
2019-11-15 03:01:46 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,946.49,526773275,942436ea-a950-4662-8c65-431124330407
2019-11-03 08:31:29 UTC,view,1801897,2053013554415534427,electronics.video.tv,samsung,1158.07,565481744,b7fbc6f7-230e-40d5-8d3e-a4eca0d1e16b
2019-11-05 12:57:37 UTC,view,1005008,2053013555631882655,electronics.smartphone,xiaomi,93.95,522162179,49838cfd-dfb2-4095-bdde-cad68004300e
2019-11-15 12:04:40 UTC,view,4500301,2053013563877884791,appliances.kitchen.hob,gefest,123.78,551631224,b3ff1d1d-5cd3-45b2-95dc-adb331a6a520
2019-11-14 11:04:55 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,458.1,564303874,9a49c5f3-afdd-413c-81db-4500c2661e6c
2019-11-10 17:59:22 UTC,view,3100075,2053013555262783879,appliances.kitchen.blender,philips,95.21,536928444,ceb686ca-5646-41eb-af6e-d580c472c068
2019-10-12 14:53:40 UTC,view,5100343,2053013553341792533,electronics.clocks,apple,333.08,514972609,8300df4a-146f-4216-b407-cfbf624f8505
2019-10-16 10:53:01 UTC,view,4804572,2053013554658804075,electronics.audio.headphone,apple,208.5,555473342,a2861f7f-8b64-4f59-9e8f-007b5488b6ea
2019-10-06 16:45:04 UTC,view,3700926,2053013565983425517,appliances.environment.vacuum,samsung,64.02,554433326,331ba57b-8afd-4292-a9bd-411b1712c787
2019-10-11 06:13:08 UTC,view,22700177,2053013556168753601,,stels,128.7,539481976,cd4615f2-e9f0-4052-a052-ce97acfd95d6
2019-11-02 09:46:47 UTC,view,57100005,2152289023127715889,,seintex,21.36,529384434,d318f559-22e3-43f4-a8cd-b75509014abe
2019-10-20 04:24:43 UTC,view,8800710,2053013555573162395,electronics.telephone,texet,27.64,544105677,9796617f-f240-4bdb-904e-5aa8691e70e8
2019-10-09 08:14:55 UTC,view,4100131,2053013561218695907,,sony,362.43,512710277,25ceccaf-4784-4ec7-bbe0-2186af350c9b
2019-10-26 18:00:37 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,358.26,550660418,9c1fe7f9-5762-422b-a743-ee16961652a5
2019-11-15 15:05:31 UTC,view,28715827,2116907519078040377,apparel.shoes,,62.81,518441056,a48300a8-6bf6-46a8-8afe-7cf85722f47c
2019-10-15 17:34:44 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.64,550520051,0d5c5dc2-0033-4d0d-9a8d-711be662bd83
2019-11-25 16:26:55 UTC,view,26300734,2053013563584283495,,,139.26,517857486,407ed561-1b54-4cce-a528-d063f5a1f51b
2019-10-11 08:37:58 UTC,view,2800603,2053013563835941749,appliances.kitchen.refrigerators,dauscher,256.89,515367835,e78d9c56-159e-48d4-bdc4-7947b3cd300a
2019-11-22 17:44:33 UTC,view,4804581,2053013554658804075,electronics.audio.headphone,xiaomi,30.89,519042910,9fd4e53c-3473-4797-a090-b736dd22cbc0
2019-11-15 21:30:10 UTC,cart,17300468,2053013553853497655,,,87.47,513328031,350920ca-0ad2-4980-b64c-2c73181df8e4
2019-11-09 12:01:01 UTC,view,14701163,2053013557133443581,furniture.living_room.cabinet,,427.3,565389407,abe42d98-c3ae-4125-be28-043f952a19e7
2019-10-09 09:07:26 UTC,view,12715189,2053013553559896355,,,132.82,544615896,0c09f99a-bfd4-442a-b31b-2eb2fe2ddc9b
